disp_x,disp_y,id,x,y,z,weight_disp_x,weight_disp_y,diff_disp_x,diff_disp_y,weighted_diff_disp,weighted_diff_disp_2noise,weighted_diff_disp_5noise
2.3344027458909e-07,-2.0634298771829e-06,44,5e-05,0.0001,0,0.0,1000000000000.0,0.0,7.81440924117999e-08,78144.0924117999,77643.86610829178,77706.04019169736
3.4999749394792e-07,-2.0449654056669e-06,45,7.5e-05,0.0001,0,0.0,1000000000000.0,0.0,7.687017238230013e-08,76870.17238230012,76002.83298816536,80383.32164311482
4.6634651854957e-07,-2.0188868633863e-06,46,0.0001,0.0001,0,0.0,1000000000000.0,0.0,7.510264439339999e-08,75102.6443934,75068.14588561433,76739.26382396767
5.8239638059198e-07,-1.9849582070329e-06,47,0.000125,0.0001,0,0.0,1000000000000.0,0.0,7.28569974130996e-08,72856.9974130996,71982.82450053732,74969.58325201398
6.9803681072659e-07,-1.9428641757442e-06,48,0.00015,0.0001,0,0.0,1000000000000.0,0.0,7.015250200580011e-08,70152.50200580011,70574.0943401476,65140.87527517505
8.1313245555249e-07,-1.8922001826346e-06,49,0.000175,0.0001,0,0.0,1000000000000.0,0.0,6.701177609740021e-08,67011.77609740022,67484.51925647531,65308.60896270645
9.2751662470701e-07,-1.8324583999682e-06,50,0.0002,0.0001,0,0.0,1000000000000.0,0.0,6.346030379770006e-08,63460.30379770006,63229.11075211591,61211.56328787611
1.0409848177202e-06,-1.7630089053977e-06,51,0.000225,0.0001,0,0.0,1000000000000.0,0.0,5.9525931080299955e-08,59525.93108029995,59984.98359489049,57684.95400490789
1.1532887938992e-06,-1.6830744032657e-06,52,0.00025,0.0001,0,0.0,1000000000000.0,0.0,5.523836208379988e-08,55238.36208379988,55138.257510024894,56986.11529556034
1.2641330263362e-06,-1.5916967237266e-06,53,0.000275,0.0001,0,0.0,1000000000000.0,0.0,5.062867791290007e-08,50628.67791290007,51076.00536644568,51945.37549870924
1.3731775842551e-06,-1.4876933224557e-06,54,0.0003,0.0001,0,0.0,1000000000000.0,0.0,4.5728897014200027e-08,45728.897014200025,46010.76575234199,44966.20266773347
1.4800559096826e-06,-1.3696031859587e-06,55,0.000325,0.0001,0,0.0,1000000000000.0,0.0,4.057159217549988e-08,40571.592175499885,41293.687138458954,40497.10591876035
1.5844246810198e-06,-1.2356261540719e-06,56,0.00035,0.0001,0,0.0,1000000000000.0,0.0,3.5189574779799895e-08,35189.57477979989,34997.40400781573,38125.08707907981
1.6860798274349e-06,-1.0835739366869e-06,57,0.000375,0.0001,0,0.0,1000000000000.0,0.0,2.9615652204899944e-08,29615.652204899943,29486.960975530943,27993.367608691264
1.7852042714306e-06,-9.1089200964928e-07,58,0.0004,0.0001,0,0.0,1000000000000.0,0.0,2.3882459678760005e-08,23882.459678760006,24251.045734414998,23704.252926100635
1.0220409404107e-07,-1.9325563424289e-06,63,2.5e-05,0.00015,0,0.0,1000000000000.0,0.0,8.138161833080003e-08,81381.61833080003,81992.19948852513,85802.31954857419
0.0,-1.9362248118268e-06,64,0.0,0.00015,0,0.0,1000000000000.0,0.0,8.164981457340007e-08,81649.81457340007,81333.33906014585,83903.4387894169
2.043233638669e-07,-1.9215186101702e-06,65,5e-05,0.00015,0,0.0,1000000000000.0,0.0,8.057963460360007e-08,80579.63460360006,81430.6611021624,83785.53515027286
3.062702208546e-07,-1.9030139368259e-06,66,7.5e-05,0.00015,0,0.0,1000000000000.0,0.0,7.92516035070999e-08,79251.6035070999,78085.03233580719,77641.60840219875
4.0795169284834e-07,-1.8768771391793e-06,67,0.0001,0.00015,0,0.0,1000000000000.0,0.0,7.741018098439985e-08,77410.18098439985,77632.39006949385,77014.84024528107
5.092671374357e-07,-1.8428718420681e-06,68,0.000125,0.00015,0,0.0,1000000000000.0,0.0,7.507258796319982e-08,75072.58796319983,74664.2342037124,71918.67174977904
6.1010657396738e-07,-1.8006851190084e-06,69,0.00015,0.00015,0,0.0,1000000000000.0,0.0,7.226014946640016e-08,72260.14946640017,72092.35199951251,71900.73644423901
7.1035009821325e-07,-1.7499203161642e-06,70,0.000175,0.00015,0,0.0,1000000000000.0,0.0,6.899775068209995e-08,68997.75068209996,68104.40568542274,72062.02270248914
8.098691544113e-07,-1.6900879829991e-06,71,0.0002,0.00015,0,0.0,1000000000000.0,0.0,6.53132406069999e-08,65313.2406069999,63944.796897683715,64961.40382293344
9.08530951303e-07,-1.6205950561244e-06,72,0.000225,0.00015,0,0.0,1000000000000.0,0.0,6.123681571100006e-08,61236.81571100006,61453.44168058898,62411.92041049491
1.006208143792e-06,-1.5407329848112e-06,73,0.00025,0.00015,0,0.0,1000000000000.0,0.0,5.6800414249e-08,56800.414249,58497.771094551346,59653.61160233787
1.1027972137328e-06,-1.4496666669176e-06,74,0.000275,0.00015,0,0.0,1000000000000.0,0.0,5.203714942850006e-08,52037.14942850006,52086.36343223725,49147.48375492713
1.1982509630589e-06,-1.3464285225608e-06,75,0.0003,0.00015,0,0.0,1000000000000.0,0.0,4.698080417879994e-08,46980.80417879994,48332.95936768538,44698.972197124196
1.2926332857992e-06,-1.2299270153958e-06,76,0.000325,0.00015,0,0.0,1000000000000.0,0.0,4.166540477580005e-08,41665.40477580005,41425.87801990455,40718.46874461076
1.3862075661285e-06,-1.0989888407964e-06,77,0.00035,0.00015,0,0.0,1000000000000.0,0.0,3.612488396179989e-08,36124.88396179989,36609.00672487538,39234.786483993485
1.4795716415126e-06,-9.5247318279378e-07,78,0.000375,0.00015,0,0.0,1000000000000.0,0.0,3.039283801285004e-08,30392.83801285004,30298.362631623822,30144.705713958207
1.5738447662498e-06,-7.8953245688589e-07,79,0.0004,0.00015,0,0.0,1000000000000.0,0.0,2.4502376465379996e-08,24502.376465379995,23515.597928588828,25918.72363665587
1.670869944612e-06,-6.1014352799173e-07,80,0.000425,0.00015,0,0.0,1000000000000.0,0.0,1.8486058374740025e-08,18486.058374740023,19770.47575029407,16185.595566642685
8.8969962454347e-08,-1.7773935475785e-06,84,2.5e-05,0.0002,0,0.0,1000000000000.0,0.0,8.378845720830012e-08,83788.45720830011,82741.23385944511,86138.63823822167
0.0,-1.781035011251e-06,85,0.0,0.0002,0,0.0,1000000000000.0,0.0,8.406993921520002e-08,84069.93921520002,82815.19214194566,84195.60054668649
1.7788366544549e-07,-1.7664388016366e-06,86,5e-05,0.0002,0,0.0,1000000000000.0,0.0,8.294706414999993e-08,82947.06414999993,82556.75299355589,86518.2761260038
2.6668505529168e-07,-1.7480793963981e-06,87,7.5e-05,0.0002,0,0.0,1000000000000.0,0.0,8.155481523009998e-08,81554.81523009998,82402.81472481217,81638.13354946062
3.5531888117587e-07,-1.7221620152362e-06,88,0.0001,0.0002,0,0.0,1000000000000.0,0.0,7.962646079519993e-08,79626.46079519994,78906.38153876005,80823.70881391804
4.4373212304139e-07,-1.6884699391534e-06,89,0.000125,0.0002,0,0.0,1000000000000.0,0.0,7.718195997570018e-08,77181.95997570019,77618.39233563666,77250.75169520159
5.3187677791213e-07,-1.646721191492e-06,90,0.00015,0.0002,0,0.0,1000000000000.0,0.0,7.424584687589997e-08,74245.84687589998,74726.61875835413,72982.16093566727
6.1971469836689e-07,-1.596566613939e-06,91,0.000175,0.0002,0,0.0,1000000000000.0,0.0,7.084649161279997e-08,70846.49161279996,71589.50865418438,72332.36537438387
7.072254022944e-07,-1.537588512743e-06,92,0.0002,0.0002,0,0.0,1000000000000.0,0.0,6.701530412409984e-08,67015.30412409984,67611.59847431221,65869.16441020889
7.9441810258793e-07,-1.4693010690906e-06,93,0.000225,0.0002,0,0.0,1000000000000.0,0.0,6.2785926729e-08,62785.926729000006,62766.34511282288,64247.82606258038
8.8134959571511e-07,-1.3911546400106e-06,94,0.00025,0.0002,0,0.0,1000000000000.0,0.0,5.819346156299996e-08,58193.46156299996,58588.94616005476,58907.32811925764
9.6815004731185e-07,-1.3025476167481e-06,95,0.000275,0.0002,0,0.0,1000000000000.0,0.0,5.327376908229985e-08,53273.769082299856,54443.81435726369,54708.11681380299
1.0550588715214e-06,-1.2028519463317e-06,96,0.0003,0.0002,0,0.0,1000000000000.0,0.0,4.8062867489600177e-08,48062.867489600176,49096.24876472365,49416.28641072631
1.1424722430033e-06,-1.0914620852573e-06,97,0.000325,0.0002,0,0.0,1000000000000.0,0.0,4.259645131589984e-08,42596.45131589984,41318.61695080718,41455.69032165375
1.2310009685234e-06,-9.6788201950515e-07,98,0.00035,0.0002,0,0.0,1000000000000.0,0.0,3.6909538088149974e-08,36909.53808814997,36923.50518902821,35420.83065482055
1.3215296811938e-06,-8.3186945775243e-07,99,0.000375,0.0002,0,0.0,1000000000000.0,0.0,3.1036242781899997e-08,31036.242781899997,30942.4962102856,29259.241179705547
1.4152504069476e-06,-6.8365202027857e-07,100,0.0004,0.0002,0,0.0,1000000000000.0,0.0,2.5009672414720048e-08,25009.672414720048,25523.67323023272,24136.49591692082
1.5136097211357e-06,-5.2419528433447e-07,101,0.000425,0.0002,0,0.0,1000000000000.0,0.0,1.886192781879001e-08,18861.92781879001,19355.591299692704,16761.805139314634
7.7230033408378e-08,-1.6110062992484e-06,105,2.5e-05,0.00025,0,0.0,1000000000000.0,0.0,8.629913517129998e-08,86299.13517129999,85464.6076249263,86677.71957789328
0.0,-1.6145559576938e-06,106,0.0,0.00025,0,0.0,1000000000000.0,0.0,8.659786930740006e-08,86597.86930740006,86713.19322925877,86726.16512290644
1.5446847839023e-07,-1.6003313142602e-06,107,5e-05,0.00025,0,0.0,1000000000000.0,0.0,8.540671418520001e-08,85406.7141852,85987.7016218683,84962.61287852214
2.3172661253661e-07,-1.5824531794315e-06,108,7.5e-05,0.00025,0,0.0,1000000000000.0,0.0,8.39317877502001e-08,83931.78775020009,84180.1827311373,85081.79942745008
3.0902193780109e-07,-1.5572429037974e-06,109,0.0001,0.00025,0,0.0,1000000000000.0,0.0,8.189247653219994e-08,81892.47653219994,82869.93011531512,83165.54113014099
3.8638251821652e-07,-1.5245215664215e-06,110,0.000125,0.00025,0,0.0,1000000000000.0,0.0,7.931310773780004e-08,79313.10773780003,78206.4452091203,76110.11426918583
4.6385283641701e-07,-1.4840624266158e-06,111,0.00015,0.00025,0,0.0,1000000000000.0,0.0,7.622327427230007e-08,76223.27427230007,75277.1201718035,74527.76443110693
5.4150169782612e-07,-1.4355944182133e-06,112,0.000175,0.00025,0,0.0,1000000000000.0,0.0,7.265675756970007e-08,72656.75756970007,72874.60380328402,74070.89767598346
6.1943276740143e-07,-1.3788078899907e-06,113,0.0002,0.00025,0,0.0,1000000000000.0,0.0,6.865038717439985e-08,68650.38717439985,69632.827557676,69540.6269383917
6.9779826470916e-07,-1.313363952748e-06,114,0.000225,0.00025,0,0.0,1000000000000.0,0.0,6.424292127619998e-08,64242.92127619998,63820.23035256672,61381.97896550747
7.7681622515946e-07,-1.2389095171861e-06,115,0.00025,0.00025,0,0.0,1000000000000.0,0.0,5.947400784260007e-08,59474.00784260007,58532.10663738292,61748.89455063853
8.5679132080093e-07,-1.1551010008866e-06,116,0.000275,0.00025,0,0.0,1000000000000.0,0.0,5.4383285841599965e-08,54383.285841599965,53982.15250289906,54294.701668655536
9.3813833524386e-07,-1.0616406691102e-06,117,0.0003,0.00025,0,0.0,1000000000000.0,0.0,4.900965835749996e-08,49009.65835749996,49252.599697220554,49163.20982266981
1.0214055663277e-06,-9.583301751705e-07,118,0.000325,0.00025,0,0.0,1000000000000.0,0.0,4.339075654569993e-08,43390.75654569993,43619.8686093277,42501.54501123247
1.1072921697458e-06,-8.4514493310665e-07,119,0.00035,0.00025,0,0.0,1000000000000.0,0.0,3.7562594705889955e-08,37562.594705889955,37442.764307630634,37661.46254452339
1.1966484692519e-06,-7.2232779002247e-07,120,0.000375,0.00025,0,0.0,1000000000000.0,0.0,3.1559403726389996e-08,31559.403726389995,31304.037872330213,30072.018002749435
1.2904432337701e-06,-5.9048686592352e-07,121,0.0004,0.00025,0,0.0,1000000000000.0,0.0,2.5413621278389945e-08,25413.621278389946,25293.511495958228,30869.023256849752
1.3896857931465e-06,-4.5065216586817e-07,122,0.000425,0.00025,0,0.0,1000000000000.0,0.0,1.9156012409209988e-08,19156.012409209987,20919.971120979328,19158.280963131285
6.6877652447541e-08,-1.4353641942648e-06,126,2.5e-05,0.0003,0,0.0,1000000000000.0,0.0,8.904201045619992e-08,89042.01045619992,89464.486106116,87441.2744510579
0.0,-1.4387408403927e-06,127,0.0,0.0003,0,0.0,1000000000000.0,0.0,8.936421265730004e-08,89364.21265730004,89900.35416837645,87670.22551553436
1.3384709692315e-07,-1.4252138834379e-06,128,5e-05,0.0003,0,0.0,1000000000000.0,0.0,8.808036453329997e-08,88080.36453329997,88624.3257645376,88518.81942464483
2.0100433672806e-07,-1.4082294960532e-06,129,7.5e-05,0.0003,0,0.0,1000000000000.0,0.0,8.649391595339995e-08,86493.91595339995,85127.29490331629,88181.17674807843
2.6845426121307e-07,-1.3843127824628e-06,130,0.0001,0.0003,0,0.0,1000000000000.0,0.0,8.430622074649997e-08,84306.22074649998,84025.2495859226,82093.8449898948
3.3631629182249e-07,-1.353331397869e-06,131,0.000125,0.0003,0,0.0,1000000000000.0,0.0,8.154858208559991e-08,81548.5820855999,81777.8507223262,77760.86414131055
4.0473130591766e-07,-1.315124394857e-06,132,0.00015,0.0003,0,0.0,1000000000000.0,0.0,7.825856327089987e-08,78258.56327089986,78807.61807367267,77785.60145553126
4.7387019974758e-07,-1.269509807241e-06,133,0.000175,0.0003,0,0.0,1000000000000.0,0.0,7.447830905020012e-08,74478.30905020011,75094.85945018347,74480.2690071783
5.4394411767917e-07,-1.2162948526839e-06,134,0.0002,0.0003,0,0.0,1000000000000.0,0.0,7.025284044459999e-08,70252.84044459999,71098.78237946103,70991.1288952627
6.1521624785064e-07,-1.1552896085683e-06,135,0.000225,0.0003,0,0.0,1000000000000.0,0.0,6.562841638879999e-08,65628.41638879999,65771.07987357043,65298.88980632091
6.8801458401339e-07,-1.0863252409591e-06,136,0.00025,0.0003,0,0.0,1000000000000.0,0.0,6.065110450360004e-08,60651.104503600036,60807.14350845526,63869.58272927114
7.6274449457401e-07,-1.0092781201954e-06,137,0.000275,0.0003,0,0.0,1000000000000.0,0.0,5.5365610918400035e-08,55365.61091840004,56228.48990336097,55290.3545459199
8.3989903081754e-07,-9.2410101434131e-07,138,0.0003,0.0003,0,0.0,1000000000000.0,0.0,4.981442075050003e-08,49814.42075050003,48304.21888961204,49383.68882652617
9.2006376176674e-07,-8.3086173527694e-07,139,0.000325,0.0003,0,0.0,1000000000000.0,0.0,4.4037249366400025e-08,44037.24936640003,43498.666534207194,42672.73028389811
1.0039117618059e-06,-7.2978744104878e-07,140,0.00035,0.0003,0,0.0,1000000000000.0,0.0,3.807078057857993e-08,38070.78057857993,37204.79734943244,36602.15343722343
1.0921840704108e-06,-6.213088723316e-07,141,0.000375,0.0003,0,0.0,1000000000000.0,0.0,3.194865008341998e-08,31948.65008341998,31534.99101468509,32706.854851010696
1.1856533633693e-06,-5.0609414774444e-07,142,0.0004,0.0003,0,0.0,1000000000000.0,0.0,2.5701623526820066e-08,25701.623526820065,26027.26541876637,24273.32638070767
1.2850759935773e-06,-3.8506986401966e-07,143,0.000425,0.0003,0,0.0,1000000000000.0,0.0,1.935791874843e-08,19357.918748430002,18459.697216125278,22345.759192042766
5.7615615629473e-08,-1.2519663211523e-06,147,2.5e-05,0.00035,0,0.0,1000000000000.0,0.0,9.211924966369985e-08,92119.24966369985,92792.05450154525,91701.06215411218
0.0,-1.2550853844667e-06,148,0.0,0.00035,0,0.0,1000000000000.0,0.0,9.247437119349987e-08,92474.37119349987,92253.42905340044,91926.26895025837
1.1541050848912e-07,-1.2425939846114e-06,149,5e-05,0.00035,0,0.0,1000000000000.0,0.0,9.106083573640005e-08,91060.83573640005,91643.22122922822,93218.22482437828
1.7356773525781e-07,-1.2269242481164e-06,150,7.5e-05,0.00035,0,0.0,1000000000000.0,0.0,8.93194503549e-08,89319.45035490001,89346.15773189576,91060.28620184665
2.3227852260164e-07,-1.2048876389022e-06,151,0.0001,0.00035,0,0.0,1000000000000.0,0.0,8.692754823070017e-08,86927.54823070017,85845.50076987012,88106.63167953456
2.9174746106501e-07,-1.1763953992254e-06,152,0.000125,0.00035,0,0.0,1000000000000.0,0.0,8.392769162010004e-08,83927.69162010004,84604.45796720414,85606.62456757978
3.5219915057151e-07,-1.1413477652483e-06,153,0.00015,0.00035,0,0.0,1000000000000.0,0.0,8.037004754200006e-08,80370.04754200006,79559.87011387547,82933.50702565753
4.1388600060526e-07,-1.0996443109839e-06,154,0.000175,0.00035,0,0.0,1000000000000.0,0.0,7.630970403420008e-08,76309.70403420008,75759.83724903391,73498.87587892861
4.770973004119e-07,-1.0511964087676e-06,155,0.0002,0.00035,0,0.0,1000000000000.0,0.0,7.180392913340012e-08,71803.92913340013,71570.98216946541,71485.16072503269
5.4216875961254e-07,-9.9594163582828e-07,156,0.000225,0.00035,0,0.0,1000000000000.0,0.0,6.690977836051993e-08,66909.77836051994,66068.0249723642,68095.5716678056
6.0949165137121e-07,-9.3386026271564e-07,157,0.00025,0.00035,0,0.0,1000000000000.0,0.0,6.168207197667997e-08,61682.071976679974,61347.90230860595,63828.573714952014
6.7952001261862e-07,-8.6499364947472e-07,158,0.000275,0.00035,0,0.0,1000000000000.0,0.0,5.61719334714501e-08,56171.933471450095,55993.65887237433,57312.5531163491
7.5277390730079e-07,-7.8946417771887e-07,159,0.0003,0.00035,0,0.0,1000000000000.0,0.0,5.0425871811750014e-08,50425.87181175002,49899.389552169996,49612.39564553771
8.2983637760246e-07,-7.074957194352e-07,160,0.000325,0.00035,0,0.0,1000000000000.0,0.0,4.448536739870002e-08,44485.36739870002,44002.48243822586,44714.561668057206
9.1134178104656e-07,-6.1943285009304e-07,161,0.00035,0.00035,0,0.0,1000000000000.0,0.0,3.838687686479995e-08,38386.87686479995,37823.34164287204,39147.86888054293
9.9795422503002e-07,-5.2575643963744e-07,162,0.000375,0.00035,0,0.0,1000000000000.0,0.0,3.216214814506996e-08,32162.148145069958,32172.50032585561,33617.573000642726
1.0903369389683e-06,-4.2709400742623e-07,163,0.0004,0.00035,0,0.0,1000000000000.0,0.0,2.583874029785999e-08,25838.74029785999,24971.356880774973,26238.103234383205
1.1891140321896e-06,-3.2421998339865e-07,164,0.000425,0.00035,0,0.0,1000000000000.0,0.0,1.9440662260460024e-08,19440.662260460023,20017.11163384866,20188.479222149253
4.905154225041e-08,-1.0616227583621e-06,168,2.5e-05,0.0004,0,0.0,1000000000000.0,0.0,9.561733464710011e-08,95617.33464710011,94820.31165900473,94123.83279383004
0.0,-1.0644046165588e-06,169,0.0,0.0004,0,0.0,1000000000000.0,0.0,9.601980194499988e-08,96019.80194499988,96314.39725863305,93528.07906640295
9.8365063986003e-08,-1.0532650390505e-06,170,5e-05,0.0004,0,0.0,1000000000000.0,0.0,9.442011287120007e-08,94420.11287120006,94064.03836803186,93697.89011107496
1.4820406352952e-07,-1.0392966076349e-06,171,7.5e-05,0.0004,0,0.0,1000000000000.0,0.0,9.245822938380011e-08,92458.2293838001,92225.89776494769,89909.29803578084
1.9883542725067e-07,-1.0196657623095e-06,172,0.0001,0.0004,0,0.0,1000000000000.0,0.0,8.977903601840004e-08,89779.03601840005,89766.69335263659,90112.50768038911
2.505334434535e-07,-9.9431275396654e-07,173,0.000125,0.0004,0,0.0,1000000000000.0,0.0,8.644361292456012e-08,86443.61292456012,86621.84478648688,84313.07381781474
3.0358474541347e-07,-9.6318119642295e-07,174,0.00015,0.0004,0,0.0,1000000000000.0,0.0,8.252245771325012e-08,82522.45771325011,83098.44185768829,80688.9435357736
3.5829585676017e-07,-9.2623155364592e-07,175,0.000175,0.0004,0,0.0,1000000000000.0,0.0,7.809063414607989e-08,78090.63414607989,77174.64274140693,78631.02201008769
4.1500161276546e-07,-8.8345517492473e-07,176,0.0002,0.0004,0,0.0,1000000000000.0,0.0,7.322363046067989e-08,73223.6304606799,74548.59726154926,74345.43638961577
4.7407456978793e-07,-8.3488871131022e-07,177,0.000225,0.0004,0,0.0,1000000000000.0,0.0,6.799352872987003e-08,67993.52872987003,67258.66805378055,65939.74848902131
5.3593381551489e-07,-7.8062745934465e-07,178,0.00025,0.0004,0,0.0,1000000000000.0,0.0,6.246638001760997e-08,62466.380017609976,63667.454647233,61339.50565253874
6.0105180123866e-07,-7.2083693496377e-07,179,0.000275,0.0004,0,0.0,1000000000000.0,0.0,5.6700556667840087e-08,56700.55666784009,56650.18046419981,58517.35572717104
6.6995745561756e-07,-6.5576154732896e-07,180,0.0003,0.0004,0,0.0,1000000000000.0,0.0,5.0746079350150045e-08,50746.079350150045,50354.97502840707,52673.5306026265
7.4323366207207e-07,-5.8572920906345e-07,181,0.000325,0.0004,0,0.0,1000000000000.0,0.0,4.464474220912995e-08,44644.74220912995,44870.94088769596,45492.86456355276
8.2150720825744e-07,-5.1115100281259e-07,182,0.00035,0.0004,0,0.0,1000000000000.0,0.0,3.843077605704996e-08,38430.77605704996,38607.75599206207,42122.548097814084
9.0542956449369e-07,-4.3251606944196e-07,183,0.000375,0.0004,0,0.0,1000000000000.0,0.0,3.2131806211879995e-08,32131.806211879993,33399.665389089576,31675.375223079933
9.9564754040524e-07,-3.503834509448e-07,184,0.0004,0.0004,0,0.0,1000000000000.0,0.0,2.576992492479003e-08,25769.92492479003,25721.47652862693,25721.565890947517
1.0927661714872e-06,-2.6537512893578e-07,185,0.000425,0.0004,0,0.0,1000000000000.0,0.0,1.9362766331529977e-08,19362.766331529976,20689.757925409045,17402.017577507093
4.0775700955027e-08,-8.6438297948553e-07,189,2.5e-05,0.00045,0,0.0,1000000000000.0,0.0,9.961827906652998e-08,99618.27906652998,101026.08241603369,99266.5860673046
0.0,-8.6675415341922e-07,190,0.0,0.00045,0,0.0,1000000000000.0,0.0,1.0009114479024994e-07,100091.14479024993,98252.09288348086,99701.93886605436
8.188952461283e-08,-8.5725470929086e-07,191,5e-05,0.00045,0,0.0,1000000000000.0,0.0,9.821647176560005e-08,98216.47176560004,97639.83137648212,94211.56000451605
1.2367529630499e-07,-8.4532988406129e-07,192,7.5e-05,0.00045,0,0.0,1000000000000.0,0.0,9.593261708373996e-08,95932.61708373995,96850.42361871315,93760.84253718503
1.6646178586997e-07,-8.2855238780448e-07,193,0.0001,0.00045,0,0.0,1000000000000.0,0.0,9.284024645475004e-08,92840.24645475004,94163.91263568879,92380.62578483713
2.1057128946306e-07,-8.0686371282385e-07,194,0.000125,0.00045,0,0.0,1000000000000.0,0.0,8.903224248371e-08,89032.24248371,89517.68842130367,88392.27530603307
2.5632558619419e-07,-7.8022085279649e-07,195,0.00015,0.00045,0,0.0,1000000000000.0,0.0,8.461197461304002e-08,84611.97461304002,84478.03767677871,84109.89340490056
3.0405206680367e-07,-7.4861402714769e-07,196,0.000175,0.00045,0,0.0,1000000000000.0,0.0,7.968610622798999e-08,79686.10622798999,79370.31263321181,78191.36004626047
3.5409503050183e-07,-7.1208573043446e-07,197,0.0002,0.00045,0,0.0,1000000000000.0,0.0,7.435630830144006e-08,74356.30830144006,74395.3831887467,75677.58163038896
4.068278184814e-07,-6.7074594367454e-07,198,0.000225,0.00045,0,0.0,1000000000000.0,0.0,6.871445469826008e-08,68714.45469826007,67913.36417628778,70936.19407324657
4.6266550388937e-07,-6.2478398738398e-07,199,0.00025,0.00045,0,0.0,1000000000000.0,0.0,6.283926453087999e-08,62839.26453087999,64335.417268809244,59123.488693096
5.2207649691391e-07,-5.7447499107597e-07,200,0.000275,0.00045,0,0.0,1000000000000.0,0.0,5.679512179671995e-08,56795.12179671995,56195.29782836401,60139.55746507134
5.8559136764799e-07,-5.2017962745246e-07,201,0.0003,0.00045,0,0.0,1000000000000.0,0.0,5.0632647025690024e-08,50632.64702569002,51325.06409274349,50904.80991523144
6.5380729760449e-07,-4.6233583492461e-07,202,0.000325,0.00045,0,0.0,1000000000000.0,0.0,4.439028245350002e-08,44390.28245350002,45502.98034183488,45126.72248018738
7.273862465857e-07,-4.0144111860445e-07,203,0.00035,0.00045,0,0.0,1000000000000.0,0.0,3.809627138238998e-08,38096.27138238998,39819.64331592889,40421.17048597623
8.0704388510492e-07,-3.3802446338584e-07,204,0.000375,0.00045,0,0.0,1000000000000.0,0.0,3.177064373815997e-08,31770.643738159968,30971.65291294858,33988.24117892548
8.9352456968538e-07,-2.7260977170152e-07,205,0.0004,0.00045,0,0.0,1000000000000.0,0.0,2.5427014163439988e-08,25427.014163439988,25870.491066137845,24025.700672712388
9.8755575234559e-07,-2.0568097884883e-07,206,0.000425,0.00045,0,0.0,1000000000000.0,0.0,1.9074125844319986e-08,19074.125844319988,18479.51474147631,16377.799919930361
3.2419957056587e-08,-6.595687498554e-07,210,2.5e-05,0.0005,0,0.0,1000000000000.0,0.0,1.0421438721648e-07,104214.38721648001,104587.68210295141,102385.8945038616
0.0,-6.6145599387959e-07,211,0.0,0.0005,0,0.0,1000000000000.0,0.0,1.0479454685783998e-07,104794.54685783997,105429.40789111498,100578.7869386527
6.5252378204221e-08,-6.5388333449931e-07,212,5e-05,0.0005,0,0.0,1000000000000.0,0.0,1.0249923885665997e-07,102499.23885665997,102217.69457037344,97410.06268808072
9.8898356164739e-08,-6.4432675252132e-07,213,7.5e-05,0.0005,0,0.0,1000000000000.0,0.0,9.973036734578004e-08,99730.36734578005,99171.68941460438,98084.76675660996
1.3372991940046e-07,-6.307983718159e-07,214,0.0001,0.0005,0,0.0,1000000000000.0,0.0,9.602942054179002e-08,96029.42054179002,97359.71662495121,99595.8478096262
1.7009501297493e-07,-6.1319491022594e-07,215,0.000125,0.0005,0,0.0,1000000000000.0,0.0,9.154412220918004e-08,91544.12220918003,90857.74995556701,92939.45931801415
2.0831222669842e-07,-5.9143644236785e-07,216,0.00015,0.0005,0,0.0,1000000000000.0,0.0,8.643584438556996e-08,86435.84438556996,87022.71931823414,86954.42697640692
2.4868720340708e-07,-5.6550175366213e-07,217,0.000175,0.0005,0,0.0,1000000000000.0,0.0,8.085827704737995e-08,80858.27704737995,81130.4445477616,78037.8218071735
2.9152697068095e-07,-5.3545108082927e-07,218,0.0002,0.0005,0,0.0,1000000000000.0,0.0,7.494982967745e-08,74949.82967744999,74911.17562948736,76860.41019815368
3.3716004834771e-07,-5.0144766229398e-07,219,0.000225,0.0005,0,0.0,1000000000000.0,0.0,6.882480965325e-08,68824.80965324999,68888.9622117823,68879.43619529711
3.8595796293914e-07,-4.6377010134665e-07,220,0.00025,0.0005,0,0.0,1000000000000.0,0.0,6.257109163834001e-08,62571.09163834001,63140.798705858244,61028.88614565722
4.38355485376e-07,-4.2281535961357e-07,221,0.000275,0.0005,0,0.0,1000000000000.0,0.0,5.625234787449003e-08,56252.34787449003,55647.962636937846,57772.248596077436
4.948689755079e-07,-3.7909285124145e-07,222,0.0003,0.0005,0,0.0,1000000000000.0,0.0,4.991223466298e-08,49912.23466298,50485.80702291099,46619.001116209314
5.5611288827759e-07,-3.3320852865186e-07,223,0.000325,0.0005,0,0.0,1000000000000.0,0.0,4.35788384871e-08,43578.8384871,44212.96609563641,42357.345086874884
6.2281392995685e-07,-2.8583561828855e-07,224,0.00035,0.0005,0,0.0,1000000000000.0,0.0,3.7268593989530035e-08,37268.59398953003,37661.14379513165,38640.352038557576
6.9582052502966e-07,-2.3766628980702e-07,225,0.000375,0.0005,0,0.0,1000000000000.0,0.0,3.098943523855998e-08,30989.435238559978,30443.612591450245,30423.187928416566
7.7610119700563e-07,-1.8933634579673e-07,226,0.0004,0.0005,0,0.0,1000000000000.0,0.0,2.4743206950469995e-08,24743.206950469994,25448.71114767566,23871.021703422804
